Timestamp,Demand,Generation,Import,Solar,Wind,Other
12/1/2020 0:00,7620.2,931.99,6693.61,32.56,533.19,353.1
12/1/2020 0:05,7735.67,990.75,6749.23,32.35,521.96,366.6
12/1/2020 0:10,7771.58,995.03,6779.92,32.45,511.67,368.03
12/1/2020 0:15,7792.93,992.68,6802.93,32.39,515.04,366.12
12/1/2020 0:20,7749.35,945.33,6807.54,32.45,517.15,359.86
12/1/2020 0:25,7732.13,922.97,6812.83,32.49,523.1,352.98
12/1/2020 0:30,7875.91,969.24,6910.6,32.97,523.74,364.47
12/1/2020 0:35,7923.27,1000.31,6926.96,32.58,530.16,371.71
12/1/2020 0:40,7960.63,980.14,6984.21,32.29,517.48,368.1
12/1/2020 0:45,7978.69,961.26,7020.94,32.31,510.01,362.7
12/1/2020 0:50,7939.07,909.4,7034.02,32.46,506.65,353.88
12/1/2020 0:55,7920.37,888.93,7036.36,32.49,499.41,348.08
12/1/2020 1:00,7917.91,884.56,7037.43,32.71,495.21,346.14
12/1/2020 1:05,7931.37,875.61,7059.71,32.58,490.29,342.81
12/1/2020 1:10,7921.85,880.88,7044.42,33.17,490.95,343.45
12/1/2020 1:15,7922.89,893.33,7032.82,33.4,495.66,348.15
12/1/2020 1:20,7873.37,901.66,6975.61,33.62,501.15,349.42
12/1/2020 1:25,7832.26,894.33,6942,33.44,495.48,350.16
12/1/2020 1:30,7772.8,877.2,6899.62,33,486.47,349.22
12/1/2020 1:35,7762.09,877.59,6889.04,33.21,486.26,347.83
12/1/2020 1:40,7739.68,883.84,6860.82,32.96,491.99,348.77
12/1/2020 1:45,7708.77,887.99,6825.26,33,494.18,350.73
12/1/2020 1:50,7681.18,882.76,6803.39,32.87,489.13,352.27
12/1/2020 1:55,7704.14,880.51,6828.44,33.04,489,348.03
12/1/2020 2:00,7702.86,887.48,6819.38,35.47,494.56,347.59
12/1/2020 2:05,7708.77,892.68,6820.65,38.19,496.1,346.99
12/1/2020 2:10,7689.12,888.46,6805.31,38.28,492.02,346.59
12/1/2020 2:15,7666.19,888.07,6783.01,37.68,494.88,345.88
12/1/2020 2:20,7656.92,892.79,6768.32,37.59,502.23,344.78
12/1/2020 2:25,7658.03,904.67,6757.36,37.57,510.69,346.67
12/1/2020 2:30,7621.47,900.86,6724.66,37.45,507.35,346.36
12/1/2020 2:35,7559.31,887.07,6676.83,37.44,498.68,342.11
12/1/2020 2:40,7595.21,884.04,6716.3,37.73,491.01,342.8
12/1/2020 2:45,7574.89,877.23,6702.63,37.71,485.6,342.88
12/1/2020 2:50,7550.11,887.94,6667.54,38.03,493.89,342.59
12/1/2020 2:55,7520.68,892.45,6633.65,38.07,497.54,343.61
12/1/2020 3:00,7540.53,893.5,6651.27,37.85,501.68,342.71
12/1/2020 3:05,7509.11,895.77,6617.11,37.62,505.02,342.87
12/1/2020 3:10,7487.64,891.09,6600.65,37.73,499.96,343.99
12/1/2020 3:15,7476.96,892.04,6589.45,37.69,500.19,345.27
12/1/2020 3:20,7452.86,891.77,6565.46,37.69,498.14,346.05
12/1/2020 3:25,7442.08,897.31,6549.08,37.86,499.18,349.46
12/1/2020 3:30,7385.07,891.54,6497.81,37.9,492.72,349.54
12/1/2020 3:35,7393.84,890.38,6507.74,37.86,496.3,345.86
12/1/2020 3:40,7395.31,888.96,6510.41,38.1,494.36,344.3
12/1/2020 3:45,7362.04,886.05,6479.64,38.09,490.74,343.54
12/1/2020 3:50,7342.87,869.13,6477.87,37.97,477.02,343.04
12/1/2020 3:55,7332.12,863.57,6472.29,37.71,471.77,344.58
12/1/2020 4:00,7324.65,869.59,6459.1,36.71,471.39,349.62
12/1/2020 4:05,7313.2,858.81,6458.62,31.98,468.77,347.18
12/1/2020 4:10,7297.71,850.01,6452,31.99,464.53,342.89
12/1/2020 4:15,7284.9,853.97,6436.28,32.32,464.23,346.03
12/1/2020 4:20,7286.18,847.74,6443.49,32.38,459.09,344.98
12/1/2020 4:25,7287.46,839.76,6452.75,32.31,452.01,345.96
12/1/2020 4:30,7266.71,836.39,6435.45,32.47,442.45,350.67
12/1/2020 4:35,7271.19,822.84,6453.24,32.55,431.12,347.25
12/1/2020 4:40,7276.31,818.85,6462.65,32.45,427.08,347.21
12/1/2020 4:45,7249.87,797.86,6457.14,32.42,405.35,348.81
12/1/2020 4:50,7258.66,785.2,6478.26,32.63,397.63,344.07
12/1/2020 4:55,7307.74,783.16,6528.94,32.52,393.21,346.48
12/1/2020 5:00,7368.83,786.3,6586,33.38,396.91,346.15
12/1/2020 5:05,7461.08,798.76,6666.35,35.23,406.83,346.69
12/1/2020 5:10,7473.54,803.07,6674.75,35.13,414.84,342.96
12/1/2020 5:15,7495.55,804.56,6694.73,35.07,416.64,343.15
12/1/2020 5:20,7503.19,803.2,6703.65,35.31,412.62,344.85
12/1/2020 5:25,7515.78,799.33,6720,35.16,408.99,345.48
12/1/2020 5:30,7565.43,803.85,6765.69,35.27,412.89,346.4
12/1/2020 5:35,7593.66,799.91,6798.06,35.29,409.83,344.65
12/1/2020 5:40,7676.41,813.51,6866.73,35.54,415.7,346.82
12/1/2020 5:45,7752.7,824.16,6931.94,35.59,425.97,348.73
12/1/2020 5:50,7869.61,869.49,7003.96,35.45,424.73,358.67
12/1/2020 5:55,7961.56,895.92,7069.07,35.69,421,362.59
12/1/2020 6:00,8137.91,856.81,7284.12,35.47,413.98,352.49
12/1/2020 6:05,8287.68,839.62,7451.05,35.47,404.05,352.38
12/1/2020 6:10,8416.37,947.91,7471.56,35.74,404.72,379.46
12/1/2020 6:15,8511.58,961.66,7552.95,35.24,400.75,383.2
12/1/2020 6:20,8614.24,931.1,7685.73,35.74,395.09,381.45
12/1/2020 6:25,8678.23,809.19,7871.41,35.49,389.12,354.03
12/1/2020 6:30,8799.86,772.35,8029.33,35.52,380.69,345.29
12/1/2020 6:35,8929.39,781.78,8149.52,35.42,383.5,342.62
12/1/2020 6:40,9034.61,799.57,8237.33,35.61,385.34,342.65
12/1/2020 6:45,9139.94,798.38,8343.41,35.35,385.89,342.22
12/1/2020 6:50,9271.19,799.75,8473.19,35.57,389.36,344
12/1/2020 6:55,9401.41,788.05,8615.17,35.5,397.82,342.55
12/1/2020 7:00,9552.36,789.82,8764.44,35.39,403.13,341.6
12/1/2020 7:05,9774.98,841.68,8934.13,34.4,405.03,351.03
12/1/2020 7:10,9938.69,948.29,8992.38,33.55,402.51,377.13
12/1/2020 7:15,9989.87,947.83,9044.35,33.65,395.85,379.63
12/1/2020 7:20,10081.29,953.25,9129.97,33.78,386.33,380.65
12/1/2020 7:25,10181.96,962.7,9220.27,33.45,375.07,385.64
12/1/2020 7:30,10195.32,1018.63,9177.01,33.85,359.03,408.46
12/1/2020 7:35,10209.66,1064.91,9145.53,34.47,342.44,412.92
12/1/2020 7:40,10260.2,1124.16,9136.51,35.41,337.9,420.14
12/1/2020 7:45,10294.97,1127.22,9168.53,35.68,327.5,416.3
12/1/2020 7:50,10245.26,995.61,9250.28,36.1,333.55,382.49
12/1/2020 7:55,10320.6,960.43,9361.09,36.41,348,371.33
12/1/2020 8:00,10419.17,998.62,9421.7,39.56,355.04,376.36
12/1/2020 8:05,10528.77,1037.45,9492.04,42.75,361.28,390.22
12/1/2020 8:10,10568.57,1044.02,9524.57,50.82,358.74,391.9
12/1/2020 8:15,10604.14,1048.79,9556.36,61.36,362.87,388.43
12/1/2020 8:20,10630.27,1065.93,9565.23,76.07,362.92,391.7
12/1/2020 8:25,,,,,,
12/1/2020 8:30,,,,,,
12/1/2020 8:35,,,,,,
12/1/2020 8:40,,,,,,
12/1/2020 8:45,,,,,,
12/1/2020 8:50,,,,,,
12/1/2020 8:55,,,,,,
12/1/2020 9:00,,,,,,
12/1/2020 9:05,,,,,,
12/1/2020 9:10,,,,,,
12/1/2020 9:15,,,,,,
12/1/2020 9:20,,,,,,
12/1/2020 9:25,,,,,,
12/1/2020 9:30,,,,,,
12/1/2020 9:35,,,,,,
12/1/2020 9:40,,,,,,
12/1/2020 9:45,,,,,,
12/1/2020 9:50,,,,,,
12/1/2020 9:55,10536.75,1377.99,9159.82,497.29,297.86,379.78
12/1/2020 10:00,10491.85,1461.79,9030.29,537.78,299.51,376.32
12/1/2020 10:05,10491.54,1524.92,8967.74,577.3,301.61,376.96
12/1/2020 10:10,10438.16,1497.9,8942.22,605.35,290.87,365.63
12/1/2020 10:15,10432.33,1480.42,8953.42,616.27,284.75,359.41
12/1/2020 10:20,10438.92,1493.8,8946.42,629.26,281.48,359.64
12/1/2020 10:25,10421.84,1513.51,8909.58,650.62,282.29,357.97
12/1/2020 10:30,10422.68,1527.47,8895.82,666.03,280.96,356.51
12/1/2020 10:35,10418.64,1541.78,8877.28,686.69,271.3,360.45
12/1/2020 10:40,10429.16,1544.34,8885.01,694.48,263.35,363.99
12/1/2020 10:45,10408.05,1541.91,8866.54,699.5,257.82,363.98
12/1/2020 10:50,10442.9,1550.51,8893,708.86,251.56,366.09
12/1/2020 10:55,10462.26,1554.28,8909.63,721.49,242.72,366.21
12/1/2020 11:00,10410.83,1567.95,8844.15,732.59,243.77,369.63
12/1/2020 11:05,10360.09,1580.99,8780.61,753.88,249.84,366.45
12/1/2020 11:10,10326.06,1573.78,8753.3,783.31,248.23,362.45
12/1/2020 11:15,10314.04,1588.5,8726.6,795.29,249.88,362.17
12/1/2020 11:20,10318.19,1597.19,8721.81,794.04,253.86,366.97
12/1/2020 11:25,10308.15,1602.31,8707,803.48,248.03,369.91
12/1/2020 11:30,10302.33,1597.93,8705.23,811.88,240.14,370.04
12/1/2020 11:35,10296.85,1576.91,8720.89,806.65,230.57,368.43
12/1/2020 11:40,10292.51,1538.05,8754.4,794.99,220.44,372.12
12/1/2020 11:45,10301.2,1542.66,8758.48,798.91,223.04,375.04
12/1/2020 11:50,10335.81,1521.33,8814.38,785.12,230.19,374.56
12/1/2020 11:55,10370.14,1498.41,8871.79,779.09,233.98,374.93
12/1/2020 12:00,10394.18,1443.67,8950.22,755.76,234.45,366.32
12/1/2020 12:05,10398.29,1379.91,9018.51,711.35,227.77,362.04
12/1/2020 12:10,10409.8,1379.61,9030.04,699.79,208.81,371.52
12/1/2020 12:15,10446.74,1436.08,9010.7,681.69,199.8,399.54
12/1/2020 12:20,10451.09,1408.46,9042.83,651.23,198.54,402.17
12/1/2020 12:25,10451.83,1386.74,9065.07,652.04,184.07,398.21
12/1/2020 12:30,10399.28,1281.39,9118.09,629.72,175.87,370.81
12/1/2020 12:35,10397.5,1221.68,9175.89,612.67,170.23,357.85
12/1/2020 12:40,10420.5,1216.68,9204.18,603.13,175.53,358.49
12/1/2020 12:45,10436.18,1172.5,9263.85,571.49,176.79,359.18
12/1/2020 12:50,10443.26,1152.73,9290.62,550.59,183.51,362.54
12/1/2020 12:55,10465.45,1195.78,9269.5,550.27,205.87,369.79
12/1/2020 13:00,10483.95,1193.72,9290.11,546.62,216.23,368.91
12/1/2020 13:05,10507.07,1188.13,9318.91,525.53,220.41,365.85
12/1/2020 13:10,10518.65,1165.51,9352.91,506.94,226.46,366.59
12/1/2020 13:15,10484.8,1145.02,9339.5,485.96,234.57,366.07
12/1/2020 13:20,10452.8,1131.84,9321.03,471.74,231.04,368.39
12/1/2020 13:25,10428.61,1103.4,9325.08,457.48,222.92,364.25
12/1/2020 13:30,10435.06,1080.46,9354.52,444,219.65,356.59
12/1/2020 13:35,10429.52,1049.43,9379.94,424.11,209.07,355.35
12/1/2020 13:40,10412.96,1000.01,9412.67,399.18,199.3,356.16
12/1/2020 13:45,10386.51,951.95,9434.33,380.01,193.16,354.27
12/1/2020 13:50,10399.12,920.7,9478.47,353.9,187.89,356.35
12/1/2020 13:55,10411.7,900.25,9511.05,330.35,187.32,359.22
12/1/2020 14:00,10399.14,873.48,9525.53,311.69,186.51,352.58
12/1/2020 14:05,10420.69,838.29,9582.22,288.62,177.11,350.74
12/1/2020 14:10,10441.06,830.59,9610.35,260.79,187.36,354.13
12/1/2020 14:15,10492.16,862.74,9629.24,230.18,192.2,374.73
12/1/2020 14:20,10510.19,891.5,9618.43,207.71,191.36,387.5
12/1/2020 14:25,10532.31,834.05,9697.98,193.36,187.84,373.17
12/1/2020 14:30,10508.39,741.28,9767.4,176.33,181.37,353.02
12/1/2020 14:35,10495,717.94,9777.05,163.95,174.66,352.66
12/1/2020 14:40,10475.74,720.26,9755.86,151.97,185.14,349.4
12/1/2020 14:45,10505.28,789.13,9716.95,139.03,183.74,365.55
12/1/2020 14:50,10540.19,765.39,9775.91,124.82,175.56,364.96
12/1/2020 14:55,10559.91,737.62,9822.67,111.32,164.94,360.37
12/1/2020 15:00,10536.91,730.07,9806.94,98.87,167.57,358.38
12/1/2020 15:05,10552.78,725.84,9826.81,87.22,167.56,359.55
12/1/2020 15:10,10600.38,768.92,9831.22,76.08,166.67,373.49
12/1/2020 15:15,10702.72,831.95,9870.83,66.12,166.24,393.49
12/1/2020 15:20,10712.95,779.48,9933.36,59.48,171.28,394.7
12/1/2020 15:25,10738.46,815.49,9923,52.96,168.72,448.86
12/1/2020 15:30,10837.53,877.04,9960.62,47.65,164.75,477.67
12/1/2020 15:35,10895.38,867.52,10027.69,41.05,161.4,475.06
12/1/2020 15:40,10974.33,879.22,10095.25,37.79,149.34,479.65
12/1/2020 15:45,11115.16,1003.19,10111.71,35.67,147.54,503.76
12/1/2020 15:50,11216.46,1047.93,10168.76,33.9,151.13,513.3
12/1/2020 15:55,11309.56,1086.49,10223.15,33.35,155.83,521.47
12/1/2020 16:00,11365.6,1087.15,10278.36,37.51,164.78,552.25
12/1/2020 16:05,11435.48,1099.24,10335.71,38.43,164.18,569.49
12/1/2020 16:10,11548.51,1124.71,10423.61,38.37,162.87,585.23
12/1/2020 16:15,11624.31,1218.61,10405.52,38.15,168.59,601.31
12/1/2020 16:20,11688.54,1284.31,10404.24,37.93,174.13,605.41
12/1/2020 16:25,11726.8,1296.46,10430.51,37.73,173.1,606.64
12/1/2020 16:30,11739.45,1305.54,10433.73,38.04,172.31,608.17
12/1/2020 16:35,11792.57,1308.03,10483.89,38.01,170.58,611.8
12/1/2020 16:40,11848.04,1309.35,10538.4,38.43,164.75,615.93
12/1/2020 16:45,11933.51,1311.13,10622.38,37.32,159.4,614.83
12/1/2020 16:50,11953.47,1320.38,10633.1,37.57,160.63,614.62
12/1/2020 16:55,11961.76,1338.25,10623.39,37.43,162.75,620.38
12/1/2020 17:00,12006.04,1333.24,10672.54,38.46,158.89,616.35
12/1/2020 17:05,,1319.48,10685.1,38.36,156.64,612.83
12/1/2020 17:10,11982.65,1306.33,10676.51,37.17,157.42,613.9
12/1/2020 17:15,12012.02,1328.67,10683.5,37.45,158.12,618.49
12/1/2020 17:20,12033.98,1322.2,10711.91,37.89,150.09,615.22
12/1/2020 17:25,12044.11,1323.8,10720.74,38.71,149.28,615.67
12/1/2020 17:30,12068.88,1308.61,,38.43,,
12/1/2020 17:35,12031.08,1294.21,10737.39,38.24,146.19,615.08
12/1/2020 17:40,11999.34,1280.8,10719.08,37.59,143.9,617.49
12/1/2020 17:45,11972.29,1279.06,10693.31,37.19,147.09,614.22
12/1/2020 17:50,11908.61,,10636.27,,146.61,608
12/1/2020 17:55,11855.73,1274.17,10581.68,37.38,144.3,612.58
12/1/2020 18:00,11846.03,1176.38,10670.2,38.03,136.61,583.94
12/1/2020 18:05,11843.06,1077.9,10765.34,37.32,135.61,545.29
12/1/2020 18:10,11780.97,1009.48,10771.16,37.03,131.61,531.68
12/1/2020 18:15,11707.43,940.17,10767.06,36.87,125.54,514.1
12/1/2020 18:20,11676.63,900.41,10776.13,36.99,125.93,517.88
12/1/2020 18:25,11596.97,854.03,10742.58,37.67,124.45,506.86
12/1/2020 18:30,11561.88,825.97,10735.57,38.45,122.18,490.76
12/1/2020 18:35,11497.43,797.35,10700.24,38.66,116.05,491.35
12/1/2020 18:40,11438.55,755.98,10682.73,38.58,109.73,460.08
12/1/2020 18:45,11386.87,736.02,10650.85,37.88,106.81,425
12/1/2020 18:50,11336.65,753.28,10583.36,37.48,105.13,428.11
12/1/2020 18:55,11270.76,794.71,10476.4,37.23,102.9,430.48
12/1/2020 19:00,11231.42,775.9,10455.54,37.58,99.32,427.94
12/1/2020 19:05,11196.88,742.5,10454.55,37.32,96.13,425.62
12/1/2020 19:10,11137.29,738.02,10399.29,37.59,95.45,422.94
12/1/2020 19:15,11065.99,740.23,10325.58,36.78,94.53,421.96
12/1/2020 19:20,10969.21,738.98,10230.17,36.57,92.64,423.14
12/1/2020 19:25,10888.94,737.34,10151.59,36.98,89.76,422.2
12/1/2020 19:30,10890.97,728.53,10162.86,37.84,88.7,413.8
12/1/2020 19:35,10835.68,727.65,10108.29,37.88,87.9,413.6
12/1/2020 19:40,10815.24,713.95,10101.41,39.1,88.49,415.54
12/1/2020 19:45,10761.53,688.75,10073.38,38.86,86.5,414.9
12/1/2020 19:50,10683.91,633.06,10051.26,37.68,86.64,397.25
12/1/2020 19:55,10594.85,609.83,9985.74,37.54,89.08,391.71
12/1/2020 20:00,10552.76,580.91,9972.06,33.93,96.08,367.76
12/1/2020 20:05,10464.1,543.33,9920.74,31.14,102.15,353.34
12/1/2020 20:10,10407.17,525.02,9882.11,30.91,101.62,353.95
12/1/2020 20:15,10304.16,519.16,9785.55,30.7,99.4,355.6
12/1/2020 20:20,10236.94,507.76,9730.17,31.34,96.82,355.7
12/1/2020 20:25,10205.3,504.17,9701.99,31.64,95.95,355.29
12/1/2020 20:30,10149.08,496.93,9652.69,30.9,94.08,352.93
12/1/2020 20:35,10106.43,492.22,9615.01,30.81,89.67,353.07
12/1/2020 20:40,10061.27,499.92,9562.36,30.81,93.19,351.22
12/1/2020 20:45,10018.92,495.12,9524.93,30.73,86.32,351.34
12/1/2020 20:50,9958.05,481.8,9477.15,30.64,76.7,348.94
12/1/2020 20:55,9908.55,484.7,9425.11,30.88,75.13,351.17
12/1/2020 21:00,9856.06,495.24,9362.64,31.77,77.49,355.36
12/1/2020 21:05,9722.42,495.79,9228.13,31.76,77.4,356.68
12/1/2020 21:10,9593.12,477.4,9117.22,31.32,72.38,348.48
12/1/2020 21:15,9517.24,540.15,8979.14,33.11,72.36,352.3
12/1/2020 21:20,9458.98,607.84,8852.43,30.92,69.66,372.05
12/1/2020 21:25,9379.55,619.71,8761.02,31.12,64.89,387.85
12/1/2020 21:30,9289.95,556.12,8734.79,31.43,62.09,380.73
12/1/2020 21:35,9244.12,550.97,8694.41,31.21,58.9,381.24
12/1/2020 21:40,9159.98,546.72,8614.44,31.03,58.6,377.87
12/1/2020 21:45,9068.47,548.02,8522.85,30.74,62.15,377.35
12/1/2020 21:50,9016.88,548.03,8470.77,31.04,62.62,374.43
12/1/2020 21:55,8935.86,523.62,8414.27,30.76,61.6,367.51
12/1/2020 22:00,8872.02,490.34,8383.7,31.75,63.75,362.32
12/1/2020 22:05,8792.13,455.28,8337.97,30.99,67.71,345.69
12/1/2020 22:10,8686.79,487.33,8200.94,32.25,68.24,351.55
12/1/2020 22:15,8586.06,538.26,8049.58,31.54,64.95,363.73
12/1/2020 22:20,8518.63,502.7,8018.01,31.51,62.89,354.33
12/1/2020 22:25,8474.81,448.66,8028.37,32.24,59.24,343.7
12/1/2020 22:30,8381.93,441.78,7942.51,31.74,57.18,342.36
12/1/2020 22:35,8281.07,443.48,7839.77,31.85,57.68,342.46
12/1/2020 22:40,8196.76,447.72,7751.43,32.4,57.45,344.61
12/1/2020 22:45,8151.12,456.46,7697.38,32.51,58.4,347.1
12/1/2020 22:50,8085.1,494.87,7593.19,31.91,57.39,344.33
12/1/2020 22:55,8031.56,507.34,7526.84,31.97,56.3,350.79
12/1/2020 23:00,7977.63,521.74,7458.58,31.77,58.16,361.78
12/1/2020 23:05,7915.12,502.2,7416.72,31.51,60.17,352.38
12/1/2020 23:10,7849.65,471.99,7381.2,31.45,63.48,343.62
12/1/2020 23:15,7769.58,448.48,7324.3,31.57,62.42,344.05
12/1/2020 23:20,7741.82,448.69,7295.94,31.83,60.52,345.88
12/1/2020 23:25,7649.88,449.81,7202.84,32.31,58.78,346.6
12/1/2020 23:30,7577.59,444.73,7135.38,31.95,56.16,345.96
12/1/2020 23:35,7550.79,441.99,7111.6,31.83,52.32,347.6
12/1/2020 23:40,7519.37,441.96,7081.81,31.64,51.85,348.83
12/1/2020 23:45,7511.07,434.91,7080.34,31.89,49.45,342.5
12/1/2020 23:50,7474.06,430.3,7047.46,32.26,47.12,338.06
12/1/2020 23:55,7497.24,427.53,7072.56,32.52,45.16,336.92
12/2/2020 0:00,7618.16,420.24,7200.09,31.47,43.37,335.58
12/2/2020 0:05,7680.71,420.93,7261.84,31.99,40.44,337.68
12/2/2020 0:10,7705,416.06,7291.06,32.3,36.65,335.15
12/2/2020 0:15,7697.1,406.11,7293.01,31.84,32.69,331.08
12/2/2020 0:20,7677.49,399.8,7279.91,31.6,29.38,329.27
12/2/2020 0:25,7689.31,410.42,7281.58,31.74,29.74,329.6
12/2/2020 0:30,7842.83,480.2,7365.74,32.06,31.7,350.23
12/2/2020 0:35,7868.75,474.22,7398,32.25,32.25,347.64
12/2/2020 0:40,7882.69,418.78,7467.05,31.85,33.38,334.49
12/2/2020 0:45,7904.32,410.08,7497.67,31.76,34.96,332.72
12/2/2020 0:50,7879.33,412.8,7470,32.51,34.85,331.55
12/2/2020 0:55,7882.88,411,7475.28,32.49,34.19,331.11
12/2/2020 1:00,7887.71,405.96,7485.14,31.84,31.53,332.1
12/2/2020 1:05,7871.14,403.48,7470.93,31.63,29.5,332.48
12/2/2020 1:10,7869.1,402.17,7470.62,32.37,26.68,330.71
12/2/2020 1:15,7843.88,398.63,7448.43,32.67,23.21,329.53
12/2/2020 1:20,7823.17,394.3,7432.24,32.38,21.43,328.7
12/2/2020 1:25,7793.64,395.83,7401.26,32.15,20.74,332.11
12/2/2020 1:30,7752.3,391.48,7364,31.73,18.96,331.15
12/2/2020 1:35,7730.88,389.4,7344.76,31.97,17.81,328.86
12/2/2020 1:40,7736.98,396.7,7343.9,32.64,17.79,333.26
12/2/2020 1:45,7705.01,397.16,7311.74,32.47,18.05,334.76
12/2/2020 1:50,7670.57,394.94,7279.84,32.48,17.58,333.44
12/2/2020 1:55,7657.87,393.61,7268.11,32.35,16.49,333.26
12/2/2020 2:00,7646.65,392.41,7257.97,33.16,16.42,332.2
12/2/2020 2:05,7638.22,392.68,7249.35,35.24,16.13,332.25
12/2/2020 2:10,7630.42,389,7245.47,34.97,17.86,327.84
12/2/2020 2:15,7621.61,390,7235.32,34.92,18.39,326.83
12/2/2020 2:20,7619.96,393.16,7230.61,35.61,19.12,325.28
12/2/2020 2:25,7610.48,399.06,7214.97,36.42,19.35,327.94
12/2/2020 2:30,7552.51,394.73,7161.65,35.44,19.41,328.88
12/2/2020 2:35,7507.91,398.87,7113.39,35.48,18.84,332.61
12/2/2020 2:40,7490.56,396.24,7098.67,35.1,19.51,333.02
12/2/2020 2:45,7448.34,394.83,7057.91,35.28,21.67,327.97
12/2/2020 2:50,7463.31,399.38,7068.02,36.05,21.34,327.51
12/2/2020 2:55,7474.5,395.84,7082.16,36.01,20.77,326.74
12/2/2020 3:00,7444.64,398.4,7049.18,35.82,23.45,326.65
12/2/2020 3:05,7412.61,397.48,7018.56,35.96,22.85,326.4
12/2/2020 3:10,7392.22,395.55,7000.02,35.28,23.95,325.64
12/2/2020 3:15,7398.07,401.08,7000.12,35.18,27.28,327.96
12/2/2020 3:20,7385.54,410.04,6978.42,36.14,29.48,329.72
12/2/2020 3:25,7359.38,411.34,6951.15,36.09,33.3,328.3
12/2/2020 3:30,7320.71,409.27,6915.02,35.5,35.02,327.37
12/2/2020 3:35,7295.28,412.12,6886.74,35.38,37.37,329.34
12/2/2020 3:40,7271.03,418.86,6855.77,35.06,44.97,329.13
12/2/2020 3:45,7252.24,423.91,6831.99,35.13,48.77,330.75
12/2/2020 3:50,7250.36,428.03,6826.05,35.71,49.31,330.27
12/2/2020 3:55,7226.58,431.44,6798.85,35.9,50.47,332.37
12/2/2020 4:00,7205.99,433.85,6775.65,35.67,51.51,333.1
12/2/2020 4:05,7203.03,439.46,6767.29,36.1,55.22,334.06
12/2/2020 4:10,7220.3,439.74,6784.32,35.42,58.91,333.73
12/2/2020 4:15,7212.06,441.19,6774.74,35.17,57.17,338.33
12/2/2020 4:20,7205.61,438.07,6771.52,35.28,55.52,336.18
12/2/2020 4:25,7208.18,437.95,6774.27,35.39,57.91,332.93
12/2/2020 4:30,7191.86,439.51,6756.47,35.26,62.41,332.13
12/2/2020 4:35,7206.17,449.07,6761,35.58,70.01,331.27
12/2/2020 4:40,7214.06,454.81,6763.28,36.17,72.3,331.97
12/2/2020 4:45,7224.37,458.02,6770.02,36.19,73.58,334.66
12/2/2020 4:50,7242.28,458.01,6788.47,36.2,72.46,335.48
12/2/2020 4:55,7255.13,460.02,6798.54,36.56,70.67,337.01
12/2/2020 5:00,7273.08,453.26,6823.53,35.32,69.09,337.12
12/2/2020 5:05,7288.26,457.3,6834.92,35.89,64.42,334.86
12/2/2020 5:10,7332.02,458.43,6877.33,35.18,63.64,331.55
12/2/2020 5:15,7347.69,463.38,6887.89,35.66,63.35,333.35
12/2/2020 5:20,7352.08,472.55,6883.18,35.33,73.51,333.62
12/2/2020 5:25,7365.57,479.6,6889.33,35.41,81.37,332.51
12/2/2020 5:30,7435.09,480.99,6957,34.84,85.56,333.64
12/2/2020 5:35,7490.46,473.62,7019.52,35.19,88.49,335.68
12/2/2020 5:40,7534.24,467.73,7069.15,35.4,84.8,334.8
12/2/2020 5:45,7581.87,489.37,7095.07,35.27,84.36,357.23
12/2/2020 5:50,7700.34,563.07,7139.22,35.91,91.81,420.17
12/2/2020 5:55,7769.34,571.54,7199.59,35.8,94.05,426.97
12/2/2020 6:00,7914.79,561.56,7355.18,35.37,92.23,423.89
12/2/2020 6:05,8065.56,558.97,7508.49,33.14,90.06,426.04
12/2/2020 6:10,8209.99,560.81,7650.63,32.92,87.03,427.07
12/2/2020 6:15,8284.95,555.74,7730.72,32.46,82.02,429.37
12/2/2020 6:20,8353.93,565.37,7790.25,32.92,76.04,434.8
12/2/2020 6:25,8460.94,575.85,7886.66,32.17,69.4,445.72
12/2/2020 6:30,8584.79,518.52,8067.8,32.3,69.69,395.28
12/2/2020 6:35,8719.54,456.49,8264.58,32.84,73.87,336.76
12/2/2020 6:40,8826.89,448.24,8380.54,32.31,72.46,334.19
12/2/2020 6:45,8950.36,443.73,8508.58,32.41,66.75,334.16
12/2/2020 6:50,9059.96,436.86,8624.56,31.99,62.02,334.07
12/2/2020 6:55,9152.19,436.54,8717.28,32.06,61.43,334.58
12/2/2020 7:00,9327.54,454.8,8874.63,31.75,66.35,327.51
12/2/2020 7:05,9509.72,476.78,9034.62,31.42,73.95,327.28
12/2/2020 7:10,9622.5,502.36,9121.22,33.09,80.89,328.47
12/2/2020 7:15,9722.78,598.8,9124.09,34.46,81.83,359.77
12/2/2020 7:20,9869.77,696.22,9173.4,33.63,84.65,377.82
12/2/2020 7:25,9961.73,766.01,9195.56,33.84,84.1,401.97
12/2/2020 7:30,9998.59,812.61,9185.87,34.16,82.35,412.45
12/2/2020 7:35,10028.59,749.27,9279.1,34.67,87,390.38
12/2/2020 7:40,10028.73,750.05,9278.53,34.1,106.69,389.41
12/2/2020 7:45,10045.73,758.47,9287.66,34.66,115.92,393.21
12/2/2020 7:50,10115.52,766.56,9349.96,34.8,121.17,397.5
12/2/2020 7:55,10217.96,788.83,9429.43,35.22,126.8,402.66
12/2/2020 8:00,10365.26,954.95,9410.14,35.51,127.66,471.72
12/2/2020 8:05,10411.63,973.58,9438.01,35.55,133.01,481.1
12/2/2020 8:10,10454.04,992.19,9462.1,35.51,147.89,482.67
